,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,clusters,id,artist,song_title
3907,0.399,0.912,-3.89,0.051,0.000631,0.00612,0.268,0.142,173.992,228250,0,41,9,6Ylxgg0ky2KYrVNZbDRfba,"['TWERL', 'Ekko & Sidetrack', 'Indy Skies']",Under Bright Lights
3908,0.666,0.832,-4.145,0.0558,0.015,0.014,0.124,0.17,87.019,209000,0,28,1,109uiNa8mY87DwgOuWY1br,"['Javeon', 'Duskee', 'Hyroglifics', 'Fluidity']",Aura
3909,0.491,0.959,-1.116,0.0857,0.000223,0.002,0.38,0.127,169.845,183529,0,34,9,4fLJwiVRfyMkYf0c1n5EaP,"['Pirapus', '33 Below']",Slipping Away
3910,0.622,0.846,-3.515,0.113,0.000753,3.12e-05,0.266,0.557,173.902,168965,0,50,9,7ec1cAEJwhWP4uhq1R3kZH,"['Mr. Williamz', 'SHY FX', 'Specialist Moss']","Sound Killa, Pt. 2 (feat. Shy FX)"
3911,0.341,0.924,-4.331,0.0614,7.9e-05,0.915,0.0514,0.486,173.967,224726,0,40,7,3hgDCSPFCFQvAXHrHlXpKf,['Makoto'],Ascender
3912,0.543,0.981,0.836,0.049,0.0031,0.00125,0.151,0.428,173.998,233103,0,57,9,3WNzOFBAbi5Cc72223avI7,"['DJ Fresh', 'Fox Stevenson']",Gold Dust - Fox Stevenson Remix
3913,0.57,0.953,1.234,0.184,0.000375,0.167,0.625,0.292,171.954,186977,0,47,5,5RBUNtzNiA5yNudrRGmsTF,"['Mefjus', 'Maksim MC']",Twist Em
3914,0.651,0.843,-3.921,0.0723,0.000484,0.403,0.0575,0.124,174.021,272177,0,41,7,0W5M1G8UKZCEmE87UiwWZu,"['Technicolour', 'Technimatic']",Satisfy
3915,0.378,0.992,-2.924,0.0402,0.00467,0.68,0.108,0.331,174.027,248376,0,51,7,40w9Ww6zBhxQ7WZz2owEwX,"['Grafix', ""Lauren L'aimant""]",Feel Alive
3916,0.592,0.93,-4.03,0.161,0.0361,0.254,0.69,0.472,171.979,234419,0,21,5,2hsm0T88SZvKELAh9CHDIh,['K Motionz'],Shutdown Season
3917,0.506,0.891,-4.907,0.248,0.00599,1.77e-05,0.0787,0.383,174.761,236571,0,12,9,3zeieqwyV7E5dk8ekJXeyE,"['Black Caviar', 'EÜRI', 'Blossom']",Hispanoamericano - Blossom Remix
3918,0.409,0.96,-2.835,0.0387,0.0259,0.163,0.107,0.0663,174.011,250921,0,27,9,514Rge1BJhhbB8SjA7HwRG,"['Mollie Collins', 'Ayah Marar', 'Benny V', 'Dfrnt Lvls']",Be Mine
3919,0.375,0.861,-4.892,0.0449,0.000876,0.5,0.174,0.0391,173.97,249755,0,23,7,3NNvft66uXwhLe8A2VLEwe,"['Mountain', 'Ruth Royall']",I’ll Be Waiting
3920,0.49,0.894,-4.474,0.0431,0.0129,0.00276,0.0974,0.189,173.949,218830,0,52,9,0KuvjeKpXNK6fMPsnpJ0cm,['Friction'],Believer
3921,0.398,0.953,-1.413,0.0509,0.00306,0.149,0.114,0.488,86.99,226260,0,45,1,0f16GKHRLEklrzdlG4EpV7,['Kanine'],Set It Off
3922,0.422,0.968,-1.766,0.0513,3.08e-05,0.282,0.805,0.0365,174.022,230420,0,31,5,4PCa9U1xxIgyCsUe6mE40Z,"['MUZZ', 'Futurebound']",Spectrum - Futurebound Remix
3923,0.445,0.821,-2.499,0.215,0.0614,8.79e-06,0.409,0.331,177.04,222373,0,55,9,2cYDpurWguY8hgYgGqCfZ8,"['DJ Fresh', 'Bou', 'Used']",Gold Dust - Bou & Used Remix
3924,0.424,0.957,-1.093,0.0421,0.00795,0.0371,0.48,0.262,173.986,248276,0,32,9,3kGAV0R2L8epxVr7FQ5Wpv,['Bensley'],Roll The Dice
3925,0.469,0.732,-4.404,0.0489,0.0668,0.000408,0.0966,0.398,175.068,211543,0,35,9,3mf93Jr1MaFz7gJJae7pN7,"['The Prototypes', 'Felix Samuel']",Never Be Alone
3926,0.533,0.819,-3.673,0.0424,0.00859,0.68,0.309,0.154,174.018,253595,0,23,7,3MPbZ6o0wr3Jufi0k2Zz7s,"['Mitekiss', 'Ruth Corey']",Embers
3927,0.638,0.994,0.377,0.168,0.0177,0.669,0.111,0.0368,174.021,249655,0,43,7,2GZ3TAxyasEWv08Ajcypii,"['Culture Shock', 'Sub Focus']",Recombine
3928,0.747,0.888,-2.346,0.0776,0.00183,0.0,0.198,0.497,85.003,262347,0,47,1,6vFjgISjK4fwJYPnMt8zAX,"['Watch the Ride', 'Emz']",READY4DEM
3929,0.575,0.922,-3.777,0.0633,0.000245,0.702,0.0935,0.0995,171.965,313975,0,22,7,60Go5gF38La1ks0aOkFYgd,"['Emperor', 'IMANU']",A Taste of Hope - Emperor Remix
3930,0.686,0.794,-3.316,0.138,0.00673,0.733,0.762,0.278,171.994,313081,0,37,5,0v1DftMgOTunI6Os2TNrEc,['Workforce'],Broken
3931,0.665,0.655,-6.316,0.0595,0.0173,0.628,0.09,0.193,86.999,250170,0,29,10,17eFVMMCjTO8pVGtfU128C,['Visages'],Sunshine Mystery
3932,0.58,0.974,-4.269,0.06,0.00213,0.203,0.121,0.757,87.005,281983,0,20,11,4T3b7vb23aum4X5HHnSX3J,"['Dynamite MC', 'Makoto']",Everything
3933,0.518,0.806,-6.538,0.0429,0.0483,0.00105,0.095,0.327,172.954,199769,0,57,9,1J4EgK0zwGuLbZT9UBxtfn,"['Netsky', 'Montell2099']",Broken
3934,0.507,0.961,-2.908,0.335,0.00529,0.104,0.279,0.389,175.024,260429,1,33,4,7sYmU8hHavV3BUpCjRKsKe,"['MUZZ', 'PAV4N', 'Miss Trouble', 'Justin Hawkes']",The Warehouse - Justin Hawkes Remix
3935,0.65,0.719,-7.702,0.065,0.000175,0.847,0.114,0.308,173.992,270345,0,28,7,5UZg2kLozD6oQginI4WNfw,['Ephyra'],Can't Forget Your Face
3936,0.567,0.908,-1.083,0.0894,0.00377,0.00961,0.261,0.0993,174.985,208689,0,25,9,4flmpX3VMvMSi53hgr8Sk9,"['Georgie Riot', 'OHKAY']",Take Over (ft. OHKAY)
3937,0.632,0.708,-6.593,0.0575,0.0731,0.503,0.215,0.444,173.995,290039,0,45,7,5TrO1BVrsHkdWE4SIvCUvT,"['High Contrast', 'Bou']",Kiss Kiss Bang Bang - Bou Remix
3938,0.358,0.78,-3.4,0.0447,0.175,0.00062,0.265,0.0402,173.917,226207,0,65,9,1QgebV92VO4Z7VxbQ1tSKo,"['Wilkinson', 'Becky Hill']",Here For You
3940,0.359,0.938,-3.756,0.0622,0.0107,0.297,0.194,0.126,173.979,253103,0,45,9,1OKe1lD61wpml7jSbhdull,"['Wilkinson', 'Kanine', 'Clementine Douglas']",No One Else
3941,0.456,0.963,-3.334,0.041,0.000201,0.343,0.0533,0.312,173.958,237241,0,21,9,2N3zAivzTzURwX25BVZcT2,['Bastion'],Stuck In Time
3943,0.748,0.867,-2.384,0.124,0.000434,0.296,0.192,0.0649,174.035,226207,0,41,9,4OZpbYFj0cxtCNtXq937l3,"['Document One', 'A Little Sound']",Back To Me
3944,0.676,0.91,-7.152,0.0978,0.0688,0.874,0.169,0.0618,174.049,270345,0,25,7,0NgavWvCSm0LTVE7TGDDcG,['Ephyra'],Seeing You
3945,0.471,0.964,0.385,0.0427,0.00122,7.33e-05,0.0656,0.118,175.02,244046,0,45,9,7ktbuWqGUsNmAS9OoNwgWk,"['MUZZ', 'Koven']",Catharsis X
3946,0.66,0.881,-3.24,0.0757,0.0018,4.45e-05,0.147,0.337,174.047,266429,1,38,0,4JHo0uZazcovyg7KRr5Pjm,"['Fox', 'Swing Ting', 'Lenzman']",Day Ones (feat. Swing Ting) - Lenzman Remix
3947,0.504,0.829,-4.362,0.0442,0.0472,0.0445,0.101,0.364,175.017,315424,0,39,9,7ochZrmegW0e3z8Qi3YezJ,['SOLAH'],Everything Is Possible
3949,0.425,0.949,-0.726,0.0805,0.00374,0.000102,0.117,0.378,110.187,307045,0,33,9,6BqMbp9IlzkXU26B60ZrqS,['Calyx & TeeBee'],Anything for Attention
3950,0.473,0.947,-4.849,0.0772,0.00623,0.788,0.258,0.331,173.998,240676,0,35,7,4LQ5kRz9xJzzDtXu6NeJXH,"['1991', 'Cherryade']",Out Of My Head (feat. Cherryade)
3951,0.383,0.782,-5.453,0.0513,0.0454,0.488,0.127,0.297,110.545,167442,0,42,9,3DZExPtWIJE8LPMCLpHGxK,"['DJ Fresh', 'Buunshin']",Dancing in the Dark
3952,0.571,0.839,-3.437,0.0855,0.0215,4.85e-06,0.282,0.22,175.013,239657,0,40,9,1BMTEywi18BmbgtbyWUPni,"['FooR', 'Mollie Collins', 'Emma Cannon']",Too Bad
3953,0.545,0.927,-5.971,0.0466,0.000579,0.854,0.0937,0.113,173.997,336028,0,30,7,6gd7dO6xzKo7KRAEP0fMXA,"['Alpha Rhythm', 'IYRE']",Rain Tribe
3954,0.763,0.811,-3.794,0.276,0.000874,0.64,0.161,0.458,174.03,292414,0,26,7,7j3PKIGlbCzpF1yCTXPdQ8,"['Alix Perez', 'DLR']",Snake Style
3955,0.413,0.983,-1.694,0.0421,0.00012,0.000177,0.0675,0.139,173.962,205517,0,31,9,3fcBDVrZhzexLFQdIWbycK,"['Delta Heavy', 'DJ Rae']",Heartbeat
3956,0.527,0.896,-3.525,0.0487,0.000115,0.608,0.249,0.0633,172.031,325229,0,24,7,0MHvcbnOW2copcunpy0Qtl,['Workforce'],Forever
3957,0.592,0.939,0.0,0.128,0.0015,0.883,0.0963,0.157,175.042,340250,0,38,7,3i1SSEFkBhJntg4fPNI8z7,['Enei'],The Greatest Trick
3958,0.624,0.877,-6.507,0.0582,0.00135,0.143,0.0742,0.105,87.488,292423,0,28,1,7DVscp7qPP9iDrY7vGZchn,"['Echo Brown', 'Lenzman']",Nokia Days
3959,0.493,0.866,-3.551,0.0357,0.00794,0.414,0.121,0.234,172.078,297309,0,30,7,4QnG5J7JEcADMcQcHvwhPT,"['BCee', 'Catching Cairo']",Draco
3960,0.56,0.726,-3.051,0.517,0.106,3.93e-06,0.0683,0.446,174.061,267586,0,19,8,2cTUN5HVDSsCn0FFT3IJV5,['Disrupta'],Like U
3961,0.43,0.913,-2.679,0.0527,0.0142,0.926,0.176,0.0385,109.743,309943,0,28,7,0v7AKiQv1M4PK4PAt6nmcm,"['Camo & Krooked', 'Mefjus']",U
3963,0.637,0.98,-4.39,0.0486,0.00044,0.886,0.181,0.32,175.006,272146,0,9,7,1f6m6UylS7HmTa8iQHzsS5,['Athena'],Elixir
3964,0.686,0.756,-3.888,0.0374,0.0314,0.0234,0.154,0.345,87.004,226207,0,67,1,6IlL9Xlnm0Oq6wXSe6TH9v,"['Wilkinson', 'Issey Cross']",Used To This
3965,0.714,0.988,0.176,0.0714,0.0157,0.603,0.196,0.404,173.988,226207,0,33,7,24abahS4tYAxt7lgSBk7Vc,['A.M.C'],Brazil
3966,0.589,0.926,-2.295,0.144,0.00165,0.00138,0.261,0.743,171.967,267907,0,28,9,4HRVvrMFXvtSnw3J3knPV1,"['Mat Zo', 'OLAN']",Reflections
3967,0.452,0.91,-3.501,0.0476,0.00132,0.886,0.138,0.293,173.998,222845,0,27,7,4vgvqPAvc6Y0BQDa3LUpr8,['1991'],Odyssey
3968,0.493,0.837,-8.933,0.046,0.205,0.642,0.102,0.0495,169.96,271059,0,18,7,3KeJbDBEkeJ0eUKNTrAhqn,['Noah B'],Remembering Home
3969,0.53,0.99,0.735,0.325,0.0135,0.203,0.248,0.534,171.847,186977,0,19,8,5PVdj6By6hlH7fY0rTBD9p,['The Caracal Project'],Hello
3970,0.537,0.977,-3.181,0.223,0.034,1.02e-05,0.521,0.317,173.993,225862,0,38,5,1MyfsYdC1P3qWZwiO4vZfH,"['K Motionz', 'Emily Makis']",High Note
3971,0.615,0.719,-7.47,0.0536,0.0176,0.947,0.0748,0.0526,86.983,290548,0,25,10,4gQoPyJEJbT6yBn0ljLaWg,['IYRE'],Raindrops On My Skin
3972,0.528,0.993,-0.356,0.0632,0.00157,0.53,0.0966,0.193,173.968,241379,0,26,7,3k2FxhfLtS42E5WmPgBHru,['Delta Heavy'],Work It
3973,0.611,0.864,-4.618,0.0694,0.0015,0.821,0.101,0.919,174.0,327002,0,27,7,4MofxvuNdf1MTSi33NBDUw,['LTJ Bukem'],Flip the Narrative
3974,0.528,0.934,0.42,0.168,0.00308,0.00614,0.084,0.41,174.91,290743,0,42,9,0VPtIe8j9wZMVTcYWURQGd,"['Mefjus', 'Camo & Krooked']",Sientelo
3975,0.382,0.934,-1.316,0.0763,0.00128,0.00424,0.39,0.259,173.945,240345,0,32,9,6ea7W4icINIl04UyRG2YLk,['Koven'],Say What You Want
3976,0.45,0.933,-3.213,0.111,0.00157,0.000102,0.1,0.489,173.953,215172,0,27,9,5FCZsn6nEQ6amsRliEoPfj,"['Bastion', 'Catching Cairo']",Shapes
3977,0.487,0.965,-1.545,0.053,0.000462,0.687,0.268,0.156,174.021,324138,0,22,7,1Nva8WwqG6MfgRibnv1ZM7,['Oakwite'],Whisper
3978,0.45,0.914,-0.513,0.0376,0.0121,0.000402,0.121,0.424,174.087,220711,0,37,9,2PkJD0EZfKpODl8A2GXf4W,"['Delta Heavy', 'Koven']",FEEL
3979,0.503,0.937,-5.047,0.0415,0.0711,0.877,0.186,0.494,174.022,252011,0,28,7,2SA7L8iFoILnfAd9F6r25u,['K Motionz'],Tell You
3980,0.471,0.862,-3.675,0.0367,0.00096,0.882,0.101,0.0617,173.996,336752,0,21,7,4etitx5Y86jsO4yZaIMMhM,"['Polaris', 'Natalie Wood']",Obsidian
3981,0.492,0.983,-3.134,0.102,0.000753,0.00367,0.716,0.804,175.006,230984,1,31,5,1MKUYM2oiCX4AtyuEocHBe,['ShockOne'],Follow Me
3982,0.514,0.956,-0.846,0.0297,0.0363,0.0759,0.123,0.489,173.955,229138,0,42,9,1bKLxdg9QOkwcOy3PYv7Fk,['1991'],Full Send
3983,0.544,0.942,-2.552,0.0464,0.0355,0.435,0.631,0.303,173.97,288000,0,63,5,5cRDn5aGMLvWsldoRmOOz0,['Sub Focus'],Solar System
3986,0.454,0.977,-0.945,0.069,0.0819,0.00463,0.141,0.311,173.797,202774,0,53,9,0Rww3ql3uRmzTvLOVBFlpn,"['Dimension', 'Culture Shock', 'Billy Lockett']",Love To Give (with Culture Shock & Billy Lockett)
3987,0.516,0.915,-2.498,0.0562,0.0228,0.000789,0.125,0.0398,174.032,225172,0,71,9,6LW3Z1GqbL78TIjfDyg4zp,"['Wilkinson', 'Becky Hill']",Afterglow
3988,0.604,0.843,-3.932,0.1,0.036,6.22e-06,0.183,0.688,173.982,144992,0,59,9,1I23ZdNcezc4N7QUc30rXx,"['Cartoon', 'Asena']",No Halo
3989,0.486,0.986,0.92,0.062,0.118,0.684,0.219,0.241,173.983,256000,0,56,7,2ON6cCZbi7momz4JLx2jTN,['Sub Focus'],Siren
3992,0.533,0.785,-4.836,0.314,0.0814,1.04e-05,0.157,0.439,172.064,189793,0,59,8,2dLU5EMUxumBWWdzDCL7Lc,"['Clean Bandit', 'Luude', 'A7S']",Everything But You (feat. A7S) - Luude Remix
3993,0.671,0.868,1.221,0.0874,0.00279,0.273,0.148,0.463,173.037,238960,0,58,9,4pd8nt4rexiPsqLzo3daFv,"['Urbandawn', 'Tyson Kelly']",Come Together
3995,0.667,0.735,-4.025,0.349,0.372,0.208,0.108,0.1,86.059,276431,0,47,8,7BjNSJWEMqRlsMH2oRlaPy,"['Noisia', 'Camo & Krooked']",Nova
3996,0.408,0.899,-2.838,0.0908,0.00419,0.00123,0.333,0.38,174.065,184761,0,51,9,09eIoXFPSIvxAmfZjIA6qG,"['Wilkinson', 'Sub Focus']",Take It Up (with Sub Focus)
3997,0.46,0.994,-1.289,0.0978,0.000796,0.589,0.355,0.335,174.923,237310,0,49,7,1qniqndmNiwkUJpffgE6PA,"['Knife Party', 'MUZZ']",Ghost Train - Muzz Remix
3998,0.698,0.869,-0.884,0.334,0.0747,0.000468,0.126,0.245,174.868,235000,1,26,4,6brzImyRC7tYwWKIvumozI,"['Alcemist', 'Coco']",Stan Smith
4001,0.728,0.884,-1.012,0.264,0.0923,1.3e-06,0.0302,0.484,87.556,268618,0,45,1,2hPwU9eMUTD05XhjQgSFoM,"['Bou', 'Upgrade (UK)', 'Chimpo']",Creeper
4002,0.528,0.94,-2.045,0.0393,0.00066,0.747,0.105,0.0712,87.013,308966,0,42,7,5fbmIwBwqA1A59lrgCnDkv,['Drumsound & Bassline Smith'],Galaxy Dub
4003,0.802,0.951,-1.567,0.0537,0.00411,0.203,0.292,0.817,175.042,287492,0,0,11,3Exs92d55QC8PESUE6GJbC,['Dossa & Locuzzed'],Shag
4004,0.715,0.916,-2.692,0.108,0.00363,0.327,0.351,0.116,174.053,237241,0,47,9,05FIpnUZ8XuNyZSXpNKF01,"['Jammez', '4K', 'Phibes']",Falling Down - Phibes Remix
4005,0.816,0.879,-3.082,0.326,0.0488,1.67e-06,0.0494,0.926,88.096,186825,1,55,4,5UjccMIJkNhont0TGSU0iD,"['The Streets', 'Chris Lorenzo']",Take Me As I Am
4006,0.487,0.82,-5.426,0.133,0.00756,0.00292,0.317,0.154,174.964,271543,0,44,9,3kzi2hRECbR4N4NA3S6Pm7,"['Sigma', 'LOWES', 'U137', 'Gray']",Faded - Sigma & Gray VIP Mix
4007,0.678,0.858,-1.896,0.0586,0.000377,0.000332,0.0957,0.56,87.016,244322,0,49,1,01lIHlErewROL70ZEbtawf,"['Upgrade (UK)', 'Trigga']",Trigga Finga
4008,0.435,0.969,-0.609,0.0533,0.000844,0.115,0.0745,0.037,175.085,227657,0,47,9,3xRgnDNg78AEt7vRgIR4pr,"['Camo & Krooked', 'Rezar']",Other Side - Red Bull Symphonic
4009,0.584,0.993,1.634,0.0527,0.456,0.688,0.129,0.36,175.082,289371,0,65,7,1Mze7crzF9BWo82DiAsmjj,['Macky Gee'],Tour
4010,0.457,0.918,-2.893,0.0626,0.158,0.0464,0.102,0.0369,173.965,284138,0,52,9,3WpZaVBGjVgR7lxekzkXTY,"['Wilkinson', 'iiola']",Close Your Eyes
4011,0.491,0.82,-4.782,0.0342,0.0226,0.000131,0.0695,0.413,174.046,187586,0,59,9,2cVJq55ISQ7LNkWibZzRSY,"['Cartoon', 'pluuto']",Piranha
4012,0.527,0.945,0.285,0.2,0.00401,0.69,0.169,0.0706,175.181,246857,0,42,7,5lBH3sfJreyd4nwlsquidW,['Fade Black'],Elysium
4013,0.441,0.921,-3.32,0.0436,0.000526,6.34e-06,0.177,0.182,175.001,189720,0,64,9,2jsmSLoX8y0h6k4YzDCFH1,['Sigma'],Nobody To Love - Radio Edit
4014,0.523,0.748,-2.165,0.0395,0.226,0.0,0.27,0.329,84.954,187776,0,52,1,365hbjh0wlAIGOfRW5hdZc,['Jacob Tillberg'],Blinding Lights
4015,0.588,0.896,-1.779,0.0525,0.00152,0.00159,0.072,0.112,174.046,250264,0,61,9,0OyM0Z2wdidouJdqQKT4e7,"['Friction', 'Kanine']",Your Love
4017,0.622,0.954,-0.933,0.0654,0.0147,0.834,0.15,0.474,172.029,217711,0,44,7,7Cc6AryZQcJRVX2ZKYNp5g,"['Noisia', 'IMANU']",Incessant - IMANU Remix
4018,0.443,0.96,-5.481,0.0661,0.000127,0.875,0.194,0.533,174.011,307813,0,57,7,7C0PzxbsQx59DgGVRsquwJ,"['The Prodigy', 'Pendulum']",Voodoo People - Pendulum Mix
4019,0.599,0.838,-3.587,0.0582,0.00103,0.0866,0.191,0.11,173.95,215172,0,52,9,5B1ldwDLNpSellE3VgmbaN,"['Document One', 'Dynamite MC']",This Time
4020,0.5,0.952,-4.238,0.0458,0.036,0.196,0.139,0.331,173.941,253793,0,50,9,0tYvtz8jKAyC12by9Lmp6L,"['Diplo', 'Sonny Fodera', 'Wilkinson']",Turn Back Time - Wilkinson Remix
4021,0.652,0.908,-4.796,0.0913,0.0619,0.00232,0.0894,0.557,87.453,247022,0,50,1,4dkRgyXF4JAqAjknCjuRbX,"['Millbrook', 'Eviya']",Echoes
4022,0.439,0.924,-2.959,0.0415,0.0509,3.39e-05,0.0911,0.0468,174.048,276373,0,52,9,55d553uqFMy1882OvdPPvV,"['CamelPhat', 'LOWES', 'Sub Focus']",Easier (feat. LOWES) - Sub Focus Remix
4024,0.385,0.975,0.206,0.0904,0.000145,0.0316,0.431,0.38,173.988,216638,0,35,9,3MX0TGUzniV9GiEVEcjNqB,"['Basement Jaxx', '1991']",Where’s Your Head At - 1991 Remix
4025,0.559,0.884,-2.864,0.421,0.0203,0.00677,0.378,0.607,175.203,274286,0,49,8,0E0kfeUYrxB9mlv5vOSKU7,"['Camo & Krooked', 'Jeru The Damaja']",Set It Off
4026,0.411,0.959,-2.467,0.0459,0.0316,0.000595,0.131,0.391,173.887,226207,0,41,9,5DdPAQH9jtmsQcaT9TMGA9,"['Paper Dragon', 'Grafix']",Forget the Rain
4028,0.605,0.721,-6.682,0.0456,0.000573,0.000663,0.261,0.345,175.028,213950,0,43,9,7C4yuzlcnqsYotdcdJ8fi1,['Jacob Tillberg'],Occupate My Mind
4029,0.64,0.691,-4.995,0.0817,0.0085,0.0914,0.12,0.0734,174.949,296229,0,52,9,0bhRroouFZ25OrNUcnKTMS,"['Camo & Krooked', 'Document One']",Good Times Bad Times - Document One Remix
4030,0.426,0.983,-3.553,0.0533,0.000999,0.924,0.0883,0.125,174.0,243000,0,46,7,4kklIhrMIXAKvgQrKPVWoN,['Wilkinson'],Frontline
4031,0.384,0.963,-2.475,0.0483,0.00289,0.809,0.128,0.183,174.035,275862,0,42,7,5Ik9FXDWqdQebsQ6LVlZpz,['Dimension'],Organ
4032,0.474,0.951,-3.0,0.0701,0.000303,0.57,0.672,0.0775,174.119,237381,0,59,5,6M9L1sPBHbVMpEYV8hYiGU,"['I See MONSTAS', 'NERO', 'Skrillex']",Holdin' On - Skrillex & Nero Remix
4033,0.481,0.87,-4.521,0.0362,0.00105,0.00634,0.304,0.0948,173.929,228645,0,55,9,6LAC27g94jvgqpmK2EZ3dm,"['Friction', 'Poppy Baskcomb']",Falling Down
4034,0.458,0.981,-1.65,0.0517,0.0573,0.0386,0.172,0.142,173.882,209549,0,0,9,6eVu4lMmOK0JF3Fk07he44,['Culture Shock'],Renaissance
4036,0.602,0.978,-2.53,0.127,0.0739,0.721,0.383,0.543,86.991,231822,0,23,5,1E7qIumIv72LydoAlxc9Kd,['Kove'],Motor
4037,0.429,0.974,-3.366,0.0724,7.35e-05,0.0982,0.504,0.0796,173.923,251911,0,49,5,2n6jLm27Bi1KVHWw25E1q9,['Kanine'],One
4039,0.592,0.933,-2.579,0.119,0.00176,0.0711,0.269,0.276,173.995,250349,0,40,9,7mOAczJuAKDBSiHNTNW5Q5,"['Break', 'Calyx & TeeBee']",Keepin It Raw - Calyx & Teebee Remix
4040,0.443,0.868,-4.573,0.0369,0.00154,0.00173,0.0799,0.0918,173.936,249828,0,0,9,1Lqco93mJOui3cb9MWpT9m,"['Ekko & Sidetrack', 'Ruth Royall']",Paper Birds
4041,0.713,0.897,-2.938,0.17,0.0365,0.593,0.426,0.666,172.022,286059,0,45,5,37tWPZAM7MJwB3l4bbuLG8,"['Droptek', 'Joe Ford']",Sentient - Joe Ford Remix
4042,0.579,0.956,-4.057,0.0434,4.72e-05,0.413,0.129,0.0391,174.027,226207,0,45,7,4M2FLzG2Vtmc85ZHYdwoIv,"['Netsky', 'Darren Styles']",Look At Me Go
4043,0.454,0.837,-3.686,0.0302,0.00358,0.00702,0.0373,0.208,174.023,206617,0,59,9,5wp6dhW0dCOO0TG4MGCIPT,"['Friction', 'Flowidus', 'Raphaella']",By Your Side
4044,0.446,0.775,-4.923,0.0327,0.014,0.708,0.077,0.0361,86.979,237787,0,50,7,68xHBNPekcpaxuEkSyeLny,"['Sub Focus', 'Wilkinson', 'Cameron Hayes']",Enter Night - Sub Focus & Wilkinson
4045,0.409,0.876,-4.612,0.0459,0.072,0.118,0.225,0.0707,86.929,285394,0,34,9,3GG6X47vnwgtMxejiMjOFK,['Mohican Sun'],Darkest Hour
4046,0.496,0.949,-2.841,0.061,0.000227,0.736,0.184,0.07,174.026,298621,0,25,7,5QmFlzvXFc75GuAVrXuVLI,"['Justin Hawkes', 'Audioscribe']",Hymn
4047,0.478,0.87,-3.907,0.0397,0.342,2.9e-06,0.056,0.412,164.92,183277,0,42,9,40TkCcQx7xkWkfITzb4VRW,['Jacob Tillberg'],Crossed the Line
4049,0.548,0.92,-0.81,0.0647,6.75e-05,0.877,0.0592,0.358,173.993,226207,0,47,7,6yZyQ2sDmelY3C6KesOYYL,"['Netsky', 'Urbandawn']",Power
4050,0.514,0.978,-2.24,0.181,0.00299,0.897,0.239,0.213,175.066,207771,0,43,7,5SxGuKMEotBeKpHXTWlFZD,"['The Bloody Beetroots', 'Teddy Killerz']",Elevate
4051,0.567,0.688,-3.524,0.0382,0.00273,0.103,0.109,0.313,173.988,242759,0,48,9,6Ajfg6IOfQRgemqaTt3w0b,"['Netsky', 'Sub Focus', 'Jozzy']",Destiny
4052,0.492,0.867,-4.423,0.0377,0.000966,0.0644,0.11,0.249,174.032,281379,0,49,9,5Lsr7AauyHMlMNjQzWb0uH,"['Metrik', 'ShockOne']",Dying Light
4053,0.7,0.858,-2.927,0.379,0.135,0.000263,0.161,0.349,84.443,211953,0,40,8,1Dr2GWTBgcSm29Xz6TMDvW,['Starcyde'],Greater Heights
4054,0.419,0.917,-3.086,0.0436,0.00016,0.0394,0.103,0.0844,173.978,250971,0,44,9,6hNphdzRIjNroU4fyFQGDS,['Kanine'],Tell Me
4056,0.496,0.976,-3.358,0.0684,0.314,0.00372,0.111,0.403,173.915,202069,0,0,9,6RCj3fC9noAbICYFX6ieNY,['Culture Shock'],Visions
4057,0.621,0.952,-4.957,0.0451,0.00849,0.848,0.268,0.375,174.045,287105,0,0,7,5E5erLM9VXmi2kuW247jTb,['Millbrook'],Rituals
4058,0.523,0.974,-0.742,0.0998,0.00115,0.00845,0.12,0.282,175.122,282514,1,44,0,5p3NCS0PiNSqXapxAcuQqi,"['MUZZ', 'PAV4N', 'Miss Trouble']",The Warehouse
4059,0.498,0.963,-0.707,0.0659,0.000102,0.00782,0.127,0.165,175.003,333199,0,40,9,4uuUmMthi2ccMIcZjm7JgG,"['MUZZ', 'MVE']",Out There
4060,0.52,0.942,-2.033,0.0816,0.000114,0.0391,0.126,0.0873,173.991,287360,0,42,9,3wdc5uaqzlG6BMINgk76io,"['Tantrum Desire', 'Marianna Ray']",Be Careful
4061,0.477,0.786,-5.374,0.0348,0.000166,0.00247,0.163,0.0997,171.943,251190,0,51,9,2snSFuY3Kt6Wwrbw5YR31p,"['Tritonal', 'Brooke Williams', 'Koven']",Someone To Love You - Koven Remix
4062,0.504,0.965,-1.918,0.0526,0.000597,0.835,0.163,0.407,175.029,323809,0,38,7,3wcaYt92DPhOlDr5P45VgL,['ShockOne'],Til Dawn
4063,0.611,0.888,-0.737,0.0303,0.00377,0.273,0.242,0.0541,86.984,275862,0,40,1,0pTPFRllyljfjmAXRhmmNl,['Drumsound & Bassline Smith'],Run Tings
4064,0.491,0.941,-2.893,0.0469,0.00052,0.000597,0.0289,0.202,174.943,222774,0,49,9,6YultDhgOUR5bd8DNxdWXD,"['Flux Pavilion', 'Maduk']",Pull The Trigger - Maduk Remix
4065,0.496,0.913,-4.525,0.042,0.00122,0.0456,0.348,0.284,172.994,208447,0,38,9,4l8pRrklNaqv7H1Tah1M5v,"['Sigma', 'John Newman']",High On You - Sigma VIP
