danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.323,0.127,3,-15.66,1,0.0321,0.841,0.00413,0.117,0.394,92.637,audio_features,5v4sUZA2Oyni7EtBL586V7,spotify:track:5v4sUZA2Oyni7EtBL586V7,https://api.spotify.com/v1/tracks/5v4sUZA2Oyni7EtBL586V7,https://api.spotify.com/v1/audio-analysis/5v4sUZA2Oyni7EtBL586V7,200067,3
0.814,0.399,6,-10.803,1,0.0311,0.00974,0.000933,0.0619,0.856,104.061,audio_features,1BB2ZbSBObvYDa2az2ki6w,spotify:track:1BB2ZbSBObvYDa2az2ki6w,https://api.spotify.com/v1/tracks/1BB2ZbSBObvYDa2az2ki6w,https://api.spotify.com/v1/audio-analysis/1BB2ZbSBObvYDa2az2ki6w,176693,4
0.695,0.389,5,-14.761,1,0.0419,0.725,0.0124,0.0981,0.962,138.98,audio_features,72H0OVNYLZORk6cqMtI6NE,spotify:track:72H0OVNYLZORk6cqMtI6NE,https://api.spotify.com/v1/tracks/72H0OVNYLZORk6cqMtI6NE,https://api.spotify.com/v1/audio-analysis/72H0OVNYLZORk6cqMtI6NE,169733,4
0.615,0.306,0,-12.026,1,0.0289,0.858,0.958,0.15,0.613,103.818,audio_features,7rbvjRc6ZTVA3GUXDx3Xtr,spotify:track:7rbvjRc6ZTVA3GUXDx3Xtr,https://api.spotify.com/v1/tracks/7rbvjRc6ZTVA3GUXDx3Xtr,https://api.spotify.com/v1/audio-analysis/7rbvjRc6ZTVA3GUXDx3Xtr,146760,3
0.592,0.188,1,-17.243,1,0.0377,0.82,0.0,0.132,0.378,172.683,audio_features,3fCqWsYPCPdLteUpeIOeyQ,spotify:track:3fCqWsYPCPdLteUpeIOeyQ,https://api.spotify.com/v1/tracks/3fCqWsYPCPdLteUpeIOeyQ,https://api.spotify.com/v1/audio-analysis/3fCqWsYPCPdLteUpeIOeyQ,276689,4
0.545,0.763,4,-7.27,0,0.0798,0.0239,0.00013,0.105,0.719,157.512,audio_features,3xicEV8TwGCGtVnqaDhGLj,spotify:track:3xicEV8TwGCGtVnqaDhGLj,https://api.spotify.com/v1/tracks/3xicEV8TwGCGtVnqaDhGLj,https://api.spotify.com/v1/audio-analysis/3xicEV8TwGCGtVnqaDhGLj,183373,4
0.408,0.253,7,-15.5,1,0.059,0.673,0.00628,0.0986,0.151,132.992,audio_features,747469RU5d5GzavkG4F4L3,spotify:track:747469RU5d5GzavkG4F4L3,https://api.spotify.com/v1/tracks/747469RU5d5GzavkG4F4L3,https://api.spotify.com/v1/audio-analysis/747469RU5d5GzavkG4F4L3,318200,4
0.308,0.537,0,-11.115,1,0.0447,0.124,0.0,0.0812,0.322,132.942,audio_features,74HblpHxO9ua5tvjbDJgJs,spotify:track:74HblpHxO9ua5tvjbDJgJs,https://api.spotify.com/v1/tracks/74HblpHxO9ua5tvjbDJgJs,https://api.spotify.com/v1/audio-analysis/74HblpHxO9ua5tvjbDJgJs,579320,4
0.817,0.324,11,-9.347,1,0.124,0.00107,0.000193,0.0683,0.501,92.926,audio_features,3kI8DqklGufY7CRAoFfIFs,spotify:track:3kI8DqklGufY7CRAoFfIFs,https://api.spotify.com/v1/tracks/3kI8DqklGufY7CRAoFfIFs,https://api.spotify.com/v1/audio-analysis/3kI8DqklGufY7CRAoFfIFs,198467,4
0.578,0.573,3,-6.666,0,0.0388,0.751,0.00799,0.111,0.746,81.429,audio_features,3FcpOcVWW7Jm7xxkjZ7oAp,spotify:track:3FcpOcVWW7Jm7xxkjZ7oAp,https://api.spotify.com/v1/tracks/3FcpOcVWW7Jm7xxkjZ7oAp,https://api.spotify.com/v1/audio-analysis/3FcpOcVWW7Jm7xxkjZ7oAp,297500,4
0.672,0.689,4,-5.94,1,0.0303,0.182,5.71e-05,0.15,0.825,98.42,audio_features,2LsXuACiH9AKN10YqMxxN2,spotify:track:2LsXuACiH9AKN10YqMxxN2,https://api.spotify.com/v1/tracks/2LsXuACiH9AKN10YqMxxN2,https://api.spotify.com/v1/audio-analysis/2LsXuACiH9AKN10YqMxxN2,151400,4
0.838,0.813,0,-4.358,1,0.225,0.02,0.0,0.0914,0.779,140.013,audio_features,1ukS5fjqTe7TAEMQ5uBUWC,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,https://api.spotify.com/v1/tracks/1ukS5fjqTe7TAEMQ5uBUWC,https://api.spotify.com/v1/audio-analysis/1ukS5fjqTe7TAEMQ5uBUWC,205293,4
0.534,0.742,7,-5.785,1,0.042,0.0152,0.0099,0.242,0.478,97.998,audio_features,2GmDSynJNq91LwK4ExQwBL,spotify:track:2GmDSynJNq91LwK4ExQwBL,https://api.spotify.com/v1/tracks/2GmDSynJNq91LwK4ExQwBL,https://api.spotify.com/v1/audio-analysis/2GmDSynJNq91LwK4ExQwBL,298867,4
0.515,0.41,9,-6.139,1,0.184,0.823,0.0,0.188,0.634,183.04,audio_features,6W9d1l8l7t01yFe1Imz6fg,spotify:track:6W9d1l8l7t01yFe1Imz6fg,https://api.spotify.com/v1/tracks/6W9d1l8l7t01yFe1Imz6fg,https://api.spotify.com/v1/audio-analysis/6W9d1l8l7t01yFe1Imz6fg,210453,4
0.717,0.91,9,-6.535,0,0.514,0.0906,0.000189,0.313,0.723,184.078,audio_features,16gksVrZt9Rj3XetcwOwWV,spotify:track:16gksVrZt9Rj3XetcwOwWV,https://api.spotify.com/v1/tracks/16gksVrZt9Rj3XetcwOwWV,https://api.spotify.com/v1/audio-analysis/16gksVrZt9Rj3XetcwOwWV,316400,4
0.529,0.307,10,-10.608,1,0.0364,0.398,2.38e-05,0.101,0.318,132.633,audio_features,4jeEaCq9omzcX5cOFKhT5O,spotify:track:4jeEaCq9omzcX5cOFKhT5O,https://api.spotify.com/v1/tracks/4jeEaCq9omzcX5cOFKhT5O,https://api.spotify.com/v1/audio-analysis/4jeEaCq9omzcX5cOFKhT5O,260107,3
0.616,0.761,7,-10.445,1,0.0306,0.0418,0.00463,0.155,0.895,152.998,audio_features,0cF4mPq0ySXYCH7m46jAEj,spotify:track:0cF4mPq0ySXYCH7m46jAEj,https://api.spotify.com/v1/tracks/0cF4mPq0ySXYCH7m46jAEj,https://api.spotify.com/v1/audio-analysis/0cF4mPq0ySXYCH7m46jAEj,222893,4
0.586,0.474,0,-9.219,0,0.0462,0.917,0.0552,0.112,0.859,80.705,audio_features,4x2er6NU84V8bOjj1KE5Hh,spotify:track:4x2er6NU84V8bOjj1KE5Hh,https://api.spotify.com/v1/tracks/4x2er6NU84V8bOjj1KE5Hh,https://api.spotify.com/v1/audio-analysis/4x2er6NU84V8bOjj1KE5Hh,366600,4
0.869,0.236,9,-12.869,1,0.408,0.996,0.922,0.0781,0.767,97.989,audio_features,7JuyqJWEjhF4Gr17jgb6h9,spotify:track:7JuyqJWEjhF4Gr17jgb6h9,https://api.spotify.com/v1/tracks/7JuyqJWEjhF4Gr17jgb6h9,https://api.spotify.com/v1/audio-analysis/7JuyqJWEjhF4Gr17jgb6h9,249387,4
0.572,0.921,0,-6.914,1,0.0397,0.0012,0.286,0.167,0.688,119.834,audio_features,3U7osntxVbaNZCgwYEzVEW,spotify:track:3U7osntxVbaNZCgwYEzVEW,https://api.spotify.com/v1/tracks/3U7osntxVbaNZCgwYEzVEW,https://api.spotify.com/v1/audio-analysis/3U7osntxVbaNZCgwYEzVEW,238827,4
0.431,0.709,7,-10.713,0,0.0357,0.648,0.00575,0.294,0.774,150.977,audio_features,7fN3QpxRhc2dgMJnLjcdSc,spotify:track:7fN3QpxRhc2dgMJnLjcdSc,https://api.spotify.com/v1/tracks/7fN3QpxRhc2dgMJnLjcdSc,https://api.spotify.com/v1/audio-analysis/7fN3QpxRhc2dgMJnLjcdSc,235213,4
0.729,0.582,6,-9.364,0,0.0281,0.0439,0.0,0.0458,0.746,109.942,audio_features,5sIXxyvOqDDFlsZaKkxIJP,spotify:track:5sIXxyvOqDDFlsZaKkxIJP,https://api.spotify.com/v1/tracks/5sIXxyvOqDDFlsZaKkxIJP,https://api.spotify.com/v1/audio-analysis/5sIXxyvOqDDFlsZaKkxIJP,215387,4
0.525,0.389,0,-7.235,1,0.075,0.923,0.000284,0.132,0.282,111.488,audio_features,4qsLElzwXwGUIckzwaOLs3,spotify:track:4qsLElzwXwGUIckzwaOLs3,https://api.spotify.com/v1/tracks/4qsLElzwXwGUIckzwaOLs3,https://api.spotify.com/v1/audio-analysis/4qsLElzwXwGUIckzwaOLs3,612053,4
0.499,0.308,7,-11.692,0,0.0264,0.754,0.000943,0.124,0.0706,75.91,audio_features,637V2ymBt4Ljlbz4EmRys8,spotify:track:637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/tracks/637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/audio-analysis/637V2ymBt4Ljlbz4EmRys8,310267,4
0.725,0.788,5,-5.724,1,0.0298,0.0271,0.0029,0.263,0.808,128.044,audio_features,257xjCQOUQaSOwQWw9fTe1,spotify:track:257xjCQOUQaSOwQWw9fTe1,https://api.spotify.com/v1/tracks/257xjCQOUQaSOwQWw9fTe1,https://api.spotify.com/v1/audio-analysis/257xjCQOUQaSOwQWw9fTe1,209987,4
0.44,0.417,0,-10.538,1,0.044,0.509,0.00023,0.33,0.5,111.527,audio_features,3RN7Bw1U61nzMbTvwibb8Q,spotify:track:3RN7Bw1U61nzMbTvwibb8Q,https://api.spotify.com/v1/tracks/3RN7Bw1U61nzMbTvwibb8Q,https://api.spotify.com/v1/audio-analysis/3RN7Bw1U61nzMbTvwibb8Q,353760,4
0.524,0.497,9,-10.824,1,0.0372,0.687,5.66e-06,0.175,0.913,118.263,audio_features,0k8Wvu2ei2CcLX1L7Vdtwx,spotify:track:0k8Wvu2ei2CcLX1L7Vdtwx,https://api.spotify.com/v1/tracks/0k8Wvu2ei2CcLX1L7Vdtwx,https://api.spotify.com/v1/audio-analysis/0k8Wvu2ei2CcLX1L7Vdtwx,140307,4
0.406,0.308,0,-9.386,1,0.0271,0.822,0.0,0.114,0.165,78.168,audio_features,0GpkBFuZzYVvyuSSIjAKFZ,spotify:track:0GpkBFuZzYVvyuSSIjAKFZ,https://api.spotify.com/v1/tracks/0GpkBFuZzYVvyuSSIjAKFZ,https://api.spotify.com/v1/audio-analysis/0GpkBFuZzYVvyuSSIjAKFZ,179200,3
0.62,0.937,7,-4.584,1,0.0312,0.0334,0.0,0.104,0.75,97.705,audio_features,0VGyBqMFAJFlSAikuqMUfa,spotify:track:0VGyBqMFAJFlSAikuqMUfa,https://api.spotify.com/v1/tracks/0VGyBqMFAJFlSAikuqMUfa,https://api.spotify.com/v1/audio-analysis/0VGyBqMFAJFlSAikuqMUfa,174080,4
0.71,0.599,9,-6.944,1,0.0505,0.886,0.0136,0.166,0.785,93.438,audio_features,2if9Xa1Z5JR6OcRg1wG62x,spotify:track:2if9Xa1Z5JR6OcRg1wG62x,https://api.spotify.com/v1/tracks/2if9Xa1Z5JR6OcRg1wG62x,https://api.spotify.com/v1/audio-analysis/2if9Xa1Z5JR6OcRg1wG62x,216040,4
0.46,0.374,8,-7.741,1,0.0351,0.76,0.0,0.0791,0.394,113.492,audio_features,3N42eFvq2xy6MGdT2uRZqB,spotify:track:3N42eFvq2xy6MGdT2uRZqB,https://api.spotify.com/v1/tracks/3N42eFvq2xy6MGdT2uRZqB,https://api.spotify.com/v1/audio-analysis/3N42eFvq2xy6MGdT2uRZqB,176880,3
0.822,0.702,1,-13.507,1,0.0898,0.015,0.555,0.115,0.792,115.777,audio_features,21NALHsloDI31T781jDMFw,spotify:track:21NALHsloDI31T781jDMFw,https://api.spotify.com/v1/tracks/21NALHsloDI31T781jDMFw,https://api.spotify.com/v1/audio-analysis/21NALHsloDI31T781jDMFw,336173,4
0.634,0.915,4,-5.889,0,0.0888,0.483,0.0,0.0946,0.901,144.26,audio_features,3mz45I0mK4dmn4aZBTXWzR,spotify:track:3mz45I0mK4dmn4aZBTXWzR,https://api.spotify.com/v1/tracks/3mz45I0mK4dmn4aZBTXWzR,https://api.spotify.com/v1/audio-analysis/3mz45I0mK4dmn4aZBTXWzR,256933,4
0.615,0.678,11,-6.662,1,0.0985,0.0267,0.000833,0.143,0.335,89.075,audio_features,7dF151sPnAGBOC8RfjuKE1,spotify:track:7dF151sPnAGBOC8RfjuKE1,https://api.spotify.com/v1/tracks/7dF151sPnAGBOC8RfjuKE1,https://api.spotify.com/v1/audio-analysis/7dF151sPnAGBOC8RfjuKE1,296747,4
0.732,0.702,9,-9.178,1,0.0351,0.072,9.09e-05,0.0479,0.695,128.754,audio_features,5gO84LP4dr2cRD6IUdvl60,spotify:track:5gO84LP4dr2cRD6IUdvl60,https://api.spotify.com/v1/tracks/5gO84LP4dr2cRD6IUdvl60,https://api.spotify.com/v1/audio-analysis/5gO84LP4dr2cRD6IUdvl60,286827,4
0.783,0.464,5,-13.55,0,0.143,0.858,1.37e-05,0.152,0.812,97.499,audio_features,65zNwPFQfl6gQLdYaqTb7K,spotify:track:65zNwPFQfl6gQLdYaqTb7K,https://api.spotify.com/v1/tracks/65zNwPFQfl6gQLdYaqTb7K,https://api.spotify.com/v1/audio-analysis/65zNwPFQfl6gQLdYaqTb7K,242040,4
0.527,0.916,0,-6.693,1,0.0452,0.0313,0.00681,0.164,0.675,98.03,audio_features,2eoZr92GWsqCaYkkCGWuxl,spotify:track:2eoZr92GWsqCaYkkCGWuxl,https://api.spotify.com/v1/tracks/2eoZr92GWsqCaYkkCGWuxl,https://api.spotify.com/v1/audio-analysis/2eoZr92GWsqCaYkkCGWuxl,248213,4
0.877,0.673,4,-6.755,0,0.0387,0.588,0.0,0.107,0.965,123.042,audio_features,77VLqTLPWIgPCwQif3X4vp,spotify:track:77VLqTLPWIgPCwQif3X4vp,https://api.spotify.com/v1/tracks/77VLqTLPWIgPCwQif3X4vp,https://api.spotify.com/v1/audio-analysis/77VLqTLPWIgPCwQif3X4vp,218627,4
0.821,0.384,8,-12.442,1,0.0449,0.97,0.794,0.222,0.955,122.332,audio_features,29wNYPnMuJCq5988Li9xdV,spotify:track:29wNYPnMuJCq5988Li9xdV,https://api.spotify.com/v1/tracks/29wNYPnMuJCq5988Li9xdV,https://api.spotify.com/v1/audio-analysis/29wNYPnMuJCq5988Li9xdV,166987,4
0.469,0.478,1,-12.372,0,0.0291,0.429,0.00157,0.127,0.295,101.592,audio_features,6fzRobDizhy5zMWNIj1f6A,spotify:track:6fzRobDizhy5zMWNIj1f6A,https://api.spotify.com/v1/tracks/6fzRobDizhy5zMWNIj1f6A,https://api.spotify.com/v1/audio-analysis/6fzRobDizhy5zMWNIj1f6A,389560,4
0.567,0.791,9,-11.145,1,0.0502,0.117,0.0013,0.062,0.651,102.967,audio_features,4gZfY1TCkT8hEEud3je3fV,spotify:track:4gZfY1TCkT8hEEud3je3fV,https://api.spotify.com/v1/tracks/4gZfY1TCkT8hEEud3je3fV,https://api.spotify.com/v1/audio-analysis/4gZfY1TCkT8hEEud3je3fV,254493,4
0.506,0.59,11,-8.922,0,0.0302,0.567,2.1e-05,0.17,0.735,83.627,audio_features,20HCbY9qPpi1H2pP2MRUWy,spotify:track:20HCbY9qPpi1H2pP2MRUWy,https://api.spotify.com/v1/tracks/20HCbY9qPpi1H2pP2MRUWy,https://api.spotify.com/v1/audio-analysis/20HCbY9qPpi1H2pP2MRUWy,210453,4
0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,audio_features,1Lhwn4PqeGpM4LTVUowW76,spotify:track:1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/tracks/1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/audio-analysis/1Lhwn4PqeGpM4LTVUowW76,337733,4
0.353,0.458,9,-10.235,0,0.0351,0.599,0.0,0.801,0.619,107.231,audio_features,7A0piuknKPVbFtf9gxI6le,spotify:track:7A0piuknKPVbFtf9gxI6le,https://api.spotify.com/v1/tracks/7A0piuknKPVbFtf9gxI6le,https://api.spotify.com/v1/audio-analysis/7A0piuknKPVbFtf9gxI6le,212200,3
0.663,0.183,10,-14.392,1,0.0542,0.992,0.0193,0.118,0.613,130.591,audio_features,2BtBhmuUvm8JjwyHdWHfRN,spotify:track:2BtBhmuUvm8JjwyHdWHfRN,https://api.spotify.com/v1/tracks/2BtBhmuUvm8JjwyHdWHfRN,https://api.spotify.com/v1/audio-analysis/2BtBhmuUvm8JjwyHdWHfRN,202907,4
0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,audio_features,5Pgwi0iizu96RHxJ4xL3SH,spotify:track:5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/tracks/5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/audio-analysis/5Pgwi0iizu96RHxJ4xL3SH,291533,3
0.439,0.299,5,-11.322,0,0.0416,0.663,1.31e-05,0.375,0.332,84.867,audio_features,5dTrfP8uUjHyjO23PxjHi2,spotify:track:5dTrfP8uUjHyjO23PxjHi2,https://api.spotify.com/v1/tracks/5dTrfP8uUjHyjO23PxjHi2,https://api.spotify.com/v1/audio-analysis/5dTrfP8uUjHyjO23PxjHi2,255533,3
0.476,0.53,1,-9.866,1,0.0552,0.68,0.0757,0.0804,0.422,124.294,audio_features,6lBmaSVJzv2TK2hwZ7SOMQ,spotify:track:6lBmaSVJzv2TK2hwZ7SOMQ,https://api.spotify.com/v1/tracks/6lBmaSVJzv2TK2hwZ7SOMQ,https://api.spotify.com/v1/audio-analysis/6lBmaSVJzv2TK2hwZ7SOMQ,480973,3
0.617,0.592,7,-11.102,1,0.0755,0.984,0.894,0.365,0.83,127.301,audio_features,3t1QepNShuXpLL5u10njCI,spotify:track:3t1QepNShuXpLL5u10njCI,https://api.spotify.com/v1/tracks/3t1QepNShuXpLL5u10njCI,https://api.spotify.com/v1/audio-analysis/3t1QepNShuXpLL5u10njCI,140027,4
0.604,0.395,10,-13.536,1,0.146,0.757,0.0,0.234,0.356,85.856,audio_features,6aQXP6ql5ko2Zipv3qIv1o,spotify:track:6aQXP6ql5ko2Zipv3qIv1o,https://api.spotify.com/v1/tracks/6aQXP6ql5ko2Zipv3qIv1o,https://api.spotify.com/v1/audio-analysis/6aQXP6ql5ko2Zipv3qIv1o,463913,4
0.523,0.633,2,-11.059,1,0.0253,0.382,0.0161,0.0849,0.886,86.398,audio_features,6gy1yr07YJ5wmneneRzzMf,spotify:track:6gy1yr07YJ5wmneneRzzMf,https://api.spotify.com/v1/tracks/6gy1yr07YJ5wmneneRzzMf,https://api.spotify.com/v1/audio-analysis/6gy1yr07YJ5wmneneRzzMf,151573,4
0.916,0.397,7,-16.065,1,0.147,0.0301,0.000132,0.0236,0.781,131.832,audio_features,2HnjoPkYJLSfceOpo5X9Zx,spotify:track:2HnjoPkYJLSfceOpo5X9Zx,https://api.spotify.com/v1/tracks/2HnjoPkYJLSfceOpo5X9Zx,https://api.spotify.com/v1/audio-analysis/2HnjoPkYJLSfceOpo5X9Zx,268760,4
0.547,0.655,2,-11.707,1,0.0414,0.136,0.00737,0.116,0.649,125.545,audio_features,1d9hUvkv64Wmdu671Dydpc,spotify:track:1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/tracks/1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/audio-analysis/1d9hUvkv64Wmdu671Dydpc,225560,4
0.465,0.701,7,-6.828,0,0.0337,0.00252,0.0447,0.0683,0.38,144.931,audio_features,5GxeKtNdjSVAZTfxSsnXhF,spotify:track:5GxeKtNdjSVAZTfxSsnXhF,https://api.spotify.com/v1/tracks/5GxeKtNdjSVAZTfxSsnXhF,https://api.spotify.com/v1/audio-analysis/5GxeKtNdjSVAZTfxSsnXhF,205587,5
0.19,0.756,5,-9.336,1,0.0649,0.0584,0.022,0.166,0.524,83.862,audio_features,3grM7XFXsz6NdtIqogedeN,spotify:track:3grM7XFXsz6NdtIqogedeN,https://api.spotify.com/v1/tracks/3grM7XFXsz6NdtIqogedeN,https://api.spotify.com/v1/audio-analysis/3grM7XFXsz6NdtIqogedeN,170133,4
0.343,0.279,10,-6.378,1,0.0483,0.943,1.21e-05,0.101,0.232,77.506,audio_features,5OO9rVxl0XxCR1fBL52u3P,spotify:track:5OO9rVxl0XxCR1fBL52u3P,https://api.spotify.com/v1/tracks/5OO9rVxl0XxCR1fBL52u3P,https://api.spotify.com/v1/audio-analysis/5OO9rVxl0XxCR1fBL52u3P,221853,4
0.507,0.301,9,-10.939,0,0.0333,0.735,1.02e-06,0.141,0.271,142.639,audio_features,0AOfr6odgwLTjLDbNA6oEw,spotify:track:0AOfr6odgwLTjLDbNA6oEw,https://api.spotify.com/v1/tracks/0AOfr6odgwLTjLDbNA6oEw,https://api.spotify.com/v1/audio-analysis/0AOfr6odgwLTjLDbNA6oEw,209907,4
0.461,0.246,0,-13.487,1,0.0298,0.111,0.000374,0.0963,0.178,88.446,audio_features,3e2fDgC93LGc9Lbdvr6I9k,spotify:track:3e2fDgC93LGc9Lbdvr6I9k,https://api.spotify.com/v1/tracks/3e2fDgC93LGc9Lbdvr6I9k,https://api.spotify.com/v1/audio-analysis/3e2fDgC93LGc9Lbdvr6I9k,302693,4
0.521,0.237,7,-12.535,1,0.051,0.923,0.0,0.144,0.58,145.856,audio_features,2pKi1lRvXNASy7ybeQIDTy,spotify:track:2pKi1lRvXNASy7ybeQIDTy,https://api.spotify.com/v1/tracks/2pKi1lRvXNASy7ybeQIDTy,https://api.spotify.com/v1/audio-analysis/2pKi1lRvXNASy7ybeQIDTy,180093,4
0.175,0.509,0,-5.985,1,0.0335,0.435,0.0223,0.198,0.395,69.951,audio_features,6zo2zy2GJGkO0gmE5l96X6,spotify:track:6zo2zy2GJGkO0gmE5l96X6,https://api.spotify.com/v1/tracks/6zo2zy2GJGkO0gmE5l96X6,https://api.spotify.com/v1/audio-analysis/6zo2zy2GJGkO0gmE5l96X6,157693,3
0.641,0.561,7,-15.873,1,0.0446,0.0298,0.000144,0.0522,0.851,121.938,audio_features,5W37qNb9oL9jjRQgHDZ7wT,spotify:track:5W37qNb9oL9jjRQgHDZ7wT,https://api.spotify.com/v1/tracks/5W37qNb9oL9jjRQgHDZ7wT,https://api.spotify.com/v1/audio-analysis/5W37qNb9oL9jjRQgHDZ7wT,220160,4
0.817,0.863,1,-6.575,1,0.0649,0.0076,0.00117,0.0716,0.583,107.988,audio_features,3tsolpCMbTb6fJZEWcaVaj,spotify:track:3tsolpCMbTb6fJZEWcaVaj,https://api.spotify.com/v1/tracks/3tsolpCMbTb6fJZEWcaVaj,https://api.spotify.com/v1/audio-analysis/3tsolpCMbTb6fJZEWcaVaj,305587,4
0.35,0.668,7,-10.342,1,0.0926,0.148,0.0452,0.0871,0.179,79.892,audio_features,1OXW2k0Vl4d3tr2gOUbo5a,spotify:track:1OXW2k0Vl4d3tr2gOUbo5a,https://api.spotify.com/v1/tracks/1OXW2k0Vl4d3tr2gOUbo5a,https://api.spotify.com/v1/audio-analysis/1OXW2k0Vl4d3tr2gOUbo5a,255267,4
0.644,0.58,2,-7.744,1,0.0515,0.673,0.0,0.0975,0.788,127.2,audio_features,6N4l8kzKkG6BunFlg28EFX,spotify:track:6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/tracks/6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/audio-analysis/6N4l8kzKkG6BunFlg28EFX,141173,4
0.593,0.268,11,-9.468,0,0.0346,0.797,9.11e-06,0.112,0.273,139.817,audio_features,5A86aMAbKGTAB3M726ydg5,spotify:track:5A86aMAbKGTAB3M726ydg5,https://api.spotify.com/v1/tracks/5A86aMAbKGTAB3M726ydg5,https://api.spotify.com/v1/audio-analysis/5A86aMAbKGTAB3M726ydg5,269733,4
0.612,0.796,8,-10.871,1,0.0396,0.125,0.00488,0.0888,0.899,124.852,audio_features,03i9ehMBCqbxKw7wwEycFZ,spotify:track:03i9ehMBCqbxKw7wwEycFZ,https://api.spotify.com/v1/tracks/03i9ehMBCqbxKw7wwEycFZ,https://api.spotify.com/v1/audio-analysis/03i9ehMBCqbxKw7wwEycFZ,233400,4
0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609,audio_features,250RLekaiL1q9qZer975Eg,spotify:track:250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/tracks/250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/audio-analysis/250RLekaiL1q9qZer975Eg,215564,4
0.472,0.292,10,-11.591,1,0.0321,0.872,0.0007,0.128,0.824,177.624,audio_features,0NlD4MFKZMGZVLTFw1Hdgv,spotify:track:0NlD4MFKZMGZVLTFw1Hdgv,https://api.spotify.com/v1/tracks/0NlD4MFKZMGZVLTFw1Hdgv,https://api.spotify.com/v1/audio-analysis/0NlD4MFKZMGZVLTFw1Hdgv,148573,4
0.447,0.691,7,-7.996,1,0.0762,0.117,0.00584,0.146,0.603,150.615,audio_features,2PyimdjzSflgiohyOFl4nv,spotify:track:2PyimdjzSflgiohyOFl4nv,https://api.spotify.com/v1/tracks/2PyimdjzSflgiohyOFl4nv,https://api.spotify.com/v1/audio-analysis/2PyimdjzSflgiohyOFl4nv,281147,4
0.563,0.681,2,-10.779,1,0.0755,0.553,0.0,0.227,0.917,93.628,audio_features,1WwDKGC3YhCzv8yylZnmYu,spotify:track:1WwDKGC3YhCzv8yylZnmYu,https://api.spotify.com/v1/tracks/1WwDKGC3YhCzv8yylZnmYu,https://api.spotify.com/v1/audio-analysis/1WwDKGC3YhCzv8yylZnmYu,210800,4
0.637,0.443,2,-6.86,1,0.0283,0.372,0.000489,0.547,0.556,111.07,audio_features,4YUSC63LMMUbaeLjcfT4Go,spotify:track:4YUSC63LMMUbaeLjcfT4Go,https://api.spotify.com/v1/tracks/4YUSC63LMMUbaeLjcfT4Go,https://api.spotify.com/v1/audio-analysis/4YUSC63LMMUbaeLjcfT4Go,298627,4
0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,audio_features,2BndJYJQ17UcEeUFJP5JmY,spotify:track:2BndJYJQ17UcEeUFJP5JmY,https://api.spotify.com/v1/tracks/2BndJYJQ17UcEeUFJP5JmY,https://api.spotify.com/v1/audio-analysis/2BndJYJQ17UcEeUFJP5JmY,297775,4
0.692,0.533,7,-7.22,0,0.253,0.607,0.00844,0.412,0.832,142.934,audio_features,4yhhdCvGulrtDQFw6oSBRE,spotify:track:4yhhdCvGulrtDQFw6oSBRE,https://api.spotify.com/v1/tracks/4yhhdCvGulrtDQFw6oSBRE,https://api.spotify.com/v1/audio-analysis/4yhhdCvGulrtDQFw6oSBRE,128836,4
0.454,0.853,5,-6.494,1,0.0367,0.046,0.000198,0.334,0.531,150.081,audio_features,4CkFu9cJoaTSwKyX02ueBx,spotify:track:4CkFu9cJoaTSwKyX02ueBx,https://api.spotify.com/v1/tracks/4CkFu9cJoaTSwKyX02ueBx,https://api.spotify.com/v1/audio-analysis/4CkFu9cJoaTSwKyX02ueBx,337400,4
0.399,0.645,4,-10.785,1,0.0467,0.356,4.75e-06,0.0938,0.785,113.728,audio_features,1Hz9Y3YpXyTfR7sc9ZBiTD,spotify:track:1Hz9Y3YpXyTfR7sc9ZBiTD,https://api.spotify.com/v1/tracks/1Hz9Y3YpXyTfR7sc9ZBiTD,https://api.spotify.com/v1/audio-analysis/1Hz9Y3YpXyTfR7sc9ZBiTD,365400,4
